scheduled_dep_time,distance,weather_delay,dep_hour,dep_minute,carrier,carrier_encoded
956,731,0.4706967652013384,9,56,AA,0
2174,436,2.1848798645945875,21,74,AA,0
1718,1288,1.0776899970169236,17,18,AA,0
2366,2373,0.2299440810016388,23,66,AA,0
2101,2648,3.8961204253428106,21,1,AA,0
589,2089,7.8618603392579,5,89,AA,0
2262,710,6.894705674151514,22,62,AA,0
1303,809,0.9578155886264348,13,3,AA,0
100,1572,1.4215395788352714,1,0,AA,0
1573,2482,6.474132136486796,15,73,AA,0
1359,2322,2.9193195309182163,13,59,AA,0
637,504,0.2677168171301528,6,37,AA,0
1703,398,0.4152051185411937,17,3,AA,0
354,2636,1.6170238869039009,3,54,AA,0
937,1163,1.9379024437508376,9,37,AA,0
1819,333,7.090724712949921,18,19,AA,0
646,489,0.369154082295953,6,46,AA,0
722,1911,4.244409147076516,7,22,AA,0
1877,913,16.053689082460956,18,77,AA,0
1630,756,3.50965981806966,16,30,AA,0
538,2809,0.1142030568077106,5,38,AA,0
493,635,26.912468121444743,4,93,AA,0
916,330,0.9080525089349496,9,16,AA,0
327,1517,17.609391610452448,3,27,AA,0
858,1442,5.769973182611954,8,58,AA,0
125,1896,0.3564013289172982,1,25,AA,0
2008,1602,29.393085499374788,20,8,AA,0
2314,227,0.615874332713882,23,14,AA,0
1489,702,1.237165619349902,14,89,AA,0
650,1954,16.4809938433923,6,50,AA,0
1518,332,1.5615959205399044,15,18,AA,0
1244,1066,5.127388393982328,12,44,AA,0
1037,1393,0.4634261304032246,10,37,AA,0
1432,406,1.127084203564913,14,32,AA,0
1430,2204,2.204929425839677,14,30,AA,0
1907,2322,5.9134647686991055,19,7,AA,0
1642,766,0.6999794673657638,16,42,AA,0
709,1617,1.9979259747900824,7,9,AA,0
2248,2254,6.457760900385027,22,48,AA,0
57,2758,13.22734799003339,0,57,AA,0
1443,1084,5.15641895037784,14,43,AA,0
1515,1029,1.1455098317132195,15,15,AA,0
347,1023,2.204789172219672,3,47,AA,0
452,2606,0.4403605194080071,4,52,AA,0
74,525,1.224461176172167,0,74,AA,0
670,2830,5.68649579235987,6,70,AA,0
933,635,1.6025009683806213,9,33,AA,0
139,2100,3.349386356089381,1,39,AA,0
2283,590,2.347240066059106,22,83,AA,0
626,509,5.170515934872429,6,26,AA,0
287,2883,9.685772587212384,2,87,AA,0
244,471,17.35461200592338,2,44,AA,0
2225,573,1.4951224290766136,22,25,AA,0
1386,2095,5.668947808898826,13,86,AA,0
2173,1958,0.0035733907080535,21,73,AA,0
587,2636,6.429483092478368,5,87,AA,0
1677,2945,11.32509102706705,16,77,AA,0
547,1869,19.92957142920085,5,47,AA,0
1737,1748,2.1973075926696546,17,37,AA,0
1510,1852,13.32565321410848,15,10,AA,0
43,2227,2.24627897141844,0,43,AA,0
102,1182,4.10128791791256,1,2,AA,0
321,1231,1.651847446455538,3,21,AA,0
428,2384,2.6773123243815027,4,28,AA,0
1027,1286,1.074795030767228,10,27,AA,0
1153,2220,1.117850542490389,11,53,AA,0
1017,1086,1.352561259507121,10,17,AA,0
2276,689,15.373410905821508,22,76,AA,0
990,321,9.22752220548833,9,90,AA,0
1208,1231,1.4444314135891467,12,8,AA,0
1208,311,1.7887000857121191,12,8,AA,0
707,2453,1.8494331405412103,7,7,AA,0
1561,1549,6.221513043590786,15,61,AA,0
389,619,1.318135725774183,3,89,AA,0
1064,1529,0.2830358852664206,10,64,AA,0
394,267,1.0677004622145438,3,94,AA,0
163,762,2.8444590511619023,1,63,AA,0
2203,684,0.7273652120333384,22,3,AA,0
2066,1436,25.263057446044645,20,66,AA,0
2292,2506,3.117684299434968,22,92,AA,0
2008,475,0.3848673851994822,20,8,AA,0
716,2096,0.4012765235245659,7,16,AA,0
2147,1804,1.4841303165217892,21,47,AA,0
2333,1787,1.2183720851832467,23,33,AA,0
960,839,0.7820839553907412,9,60,AA,0
2389,2472,4.715378074902466,23,89,AA,0
445,998,6.436397376221741,4,45,AA,0
1321,229,0.937569690478824,13,21,AA,0
730,1363,3.870548391761136,7,30,AA,0
976,230,0.3212266152943405,9,76,AA,0
325,574,34.111295601113966,3,25,AA,0
150,1996,3.9289811094231872,1,50,AA,0
2032,1224,1.974877346432987,20,32,AA,0
1567,876,8.737510543456109,15,67,AA,0
1308,1395,2.5210124874943056,13,8,AA,0
101,2107,4.814519849616039,1,1,AA,0
620,485,8.072745720030039,6,20,AA,0
749,1097,0.3450584952156363,7,49,AA,0
263,1650,2.1239762694533524,2,63,AA,0
996,2907,13.002289728793135,9,96,AA,0
1916,1387,10.36983924434235,19,16,AA,0
2011,2061,0.6863378346789977,20,11,AA,0
773,453,4.768342059184066,7,73,AA,0
31,1526,8.97800065740189,0,31,AA,0
349,502,6.318902637996421,3,49,AA,0
468,1163,0.4216825268278154,4,68,AA,0
1190,2830,1.7247905047908876,11,90,AA,0
524,204,3.954172923158572,5,24,AA,0
1067,543,0.6511638660699022,10,67,AA,0
420,1054,1.3465686956816263,4,20,AA,0
2063,730,1.4007460776203202,20,63,AA,0
519,2542,1.7955276051735938,5,19,AA,0
2382,819,2.583881729110142,23,82,AA,0
2368,2039,8.368971222603033,23,68,AA,0
439,405,4.988169735740938,4,39,AA,0
1360,2313,1.8538104122840136,13,60,AA,0
65,1935,0.2331859934357982,0,65,AA,0
1525,2360,3.084027070398592,15,25,AA,0
1393,621,1.9875303781314644,13,93,AA,0
1949,1669,3.0547611853233336,19,49,AA,0
1061,950,11.98339324334626,10,61,AA,0
858,578,0.0080710733432081,8,58,AA,0
1837,2602,4.642301783601343,18,37,AA,0
65,1996,4.87305525491787,0,65,AA,0
2228,1774,0.380120537364375,22,28,AA,0
1959,2101,3.556516060174192,19,59,AA,0
660,1816,4.658554184994164,6,60,AA,0
1745,766,7.121939947005933,17,45,AA,0
1213,2360,8.333082700129662,12,13,AA,0
2236,2177,6.683800756583567,22,36,AA,0
823,1369,4.512508261763608,8,23,AA,0
135,1050,9.646512416754888,1,35,AA,0
1175,2320,0.5712476942451798,11,75,AA,0
776,2304,11.7315047699803,7,76,AA,0
1778,2991,5.219986923712413,17,78,AA,0
1966,1659,7.551114136536738,19,66,AA,0
1858,1612,5.748300216807607,18,58,AA,0
1200,1058,0.5247569446026713,12,0,AA,0
357,1010,14.128777132342886,3,57,AA,0
1575,317,0.1092482056714224,15,75,AA,0
48,2898,4.422137229630396,0,48,AA,0
251,1464,4.627415451165192,2,51,AA,0
525,839,1.4163672514007426,5,25,AA,0
618,1990,3.665846743763333,6,18,AA,0
1184,2580,18.794066701537872,11,84,AA,0
603,1436,12.270162982811666,6,3,AA,0
1928,2482,10.25013784543692,19,28,AA,0
498,2848,1.4723574683770857,4,98,AA,0
183,476,8.712484518927239,1,83,AA,0
1622,1933,4.941746046084993,16,22,AA,0
903,938,0.8688226108349146,9,3,AA,0
40,1070,7.805292765971562,0,40,AA,0
201,2643,11.653130807761809,2,1,AA,0
1013,1871,12.24668407139481,10,13,AA,0
787,2831,0.278685387645907,7,87,AA,0
2302,1220,3.2712472372467394,23,2,AA,0
2261,2871,1.676971682830207,22,61,AA,0
2139,1453,1.443554432351957,21,39,AA,0
1927,1028,16.95520923992451,19,27,AA,0
307,1498,2.737509079457363,3,7,AA,0
1207,2643,1.4222151376824792,12,7,AA,0
2163,1454,4.254255605608452,21,63,AA,0
764,2089,0.4425809710567097,7,64,AA,0
1558,905,9.34703635757566,15,58,AA,0
1628,1534,6.793625527480089,16,28,AA,0
263,464,5.252537156519682,2,63,AA,0
1436,654,5.898955518560458,14,36,AA,0
2398,2007,4.788535344483315,23,98,AA,0
1001,369,0.2546663850477768,10,1,AA,0
1498,1119,0.8790583691996502,14,98,AA,0
853,218,2.985392568439707,8,53,AA,0
1337,538,10.58618131247574,13,37,AA,0
503,898,1.0444223829088757,5,3,AA,0
1634,653,0.2198623415906861,16,34,AA,0
2334,451,1.3993843181655423,23,34,AA,0
1147,277,7.678711866992823,11,47,AA,0
557,1838,0.889535446017512,5,57,AA,0
869,1437,8.195599821531296,8,69,AA,0
271,854,7.9223063576372175,2,71,AA,0
932,2216,0.0191422846891522,9,32,AA,0
1789,1716,0.945778367486028,17,89,AA,0
977,2724,2.1542800393434214,9,77,AA,0
2336,1486,5.597110338894439,23,36,AA,0
1160,587,2.140672793930053,11,60,AA,0
357,251,10.024322551991489,3,57,AA,0
829,2775,0.0374017335824094,8,29,AA,0
1143,1554,4.500782072648651,11,43,AA,0
531,1492,5.745848381539778,5,31,AA,0
281,2626,0.1197195442639735,2,81,AA,0
2205,2647,4.6761385937517455,22,5,AA,0
1986,1987,17.964139385913445,19,86,AA,0
1493,2507,0.7617304849762241,14,93,AA,0
1793,2270,0.5245711689519357,17,93,AA,0
2241,391,0.4806248793877098,22,41,AA,0
2289,1128,3.619024899206476,22,89,AA,0
1238,1735,1.09560993214963,12,38,AA,0
315,1030,3.109624153077406,3,15,AA,0
2389,1664,9.489437893201911,23,89,AA,0
551,1578,3.694580785795159,5,51,AA,0
1897,1153,5.696015044232256,18,97,AA,0
500,2166,7.182341720419031,5,0,AA,0
562,648,7.354937845661238,5,62,AA,0
509,1052,7.301398084965278,5,9,AA,0
145,1783,15.924666077902558,1,45,AA,0
80,702,6.175879950028071,0,80,AA,0
516,2590,2.644105500492138,5,16,AA,0
1446,2160,9.3596942887894,14,46,AA,0
694,280,1.9679029367651624,6,94,AA,0
10,2017,11.024370737160378,0,10,AA,0
741,750,2.072151157922617,7,41,AA,0
563,2140,5.372509187402887,5,63,AA,0
2010,2344,1.0369861398474098,20,10,AA,0
413,2731,3.0163369877498063,4,13,AA,0
1383,753,3.775774444816525,13,83,AA,0
176,1694,2.8869171089348127,1,76,AA,0
1857,1272,18.42042745868882,18,57,AA,0
2337,1385,5.283915755797421,23,37,AA,0
1053,1270,21.664397912703755,10,53,AA,0
1978,1815,3.3842632969810067,19,78,AA,0
1396,411,3.682322322970472,13,96,AA,0
782,1091,0.5562536752766016,7,82,AA,0
884,1423,0.0886213722971522,8,84,AA,0
1606,1669,0.3468523399815452,16,6,AA,0
1167,1709,10.885260398275536,11,67,AA,0
30,1077,7.9071241172602,0,30,AA,0
75,1948,8.08498422119831,0,75,AA,0
1412,2210,2.982659729335265,14,12,AA,0
1447,1955,6.450633445920415,14,47,AA,0
5,726,5.214942206645279,0,5,AA,0
1280,999,2.5781962903175466,12,80,AA,0
1466,403,3.3131027241032647,14,66,AA,0
2308,2119,5.291676864997605,23,8,AA,0
10,2848,7.362068454464778,0,10,AA,0
383,2569,0.3200189312267126,3,83,AA,0
521,1803,22.84572782332198,5,21,AA,0
1912,863,7.510170726619546,19,12,AA,0
881,2745,0.2873362766724781,8,81,AA,0
1561,634,2.4229116519219067,15,61,AA,0
1008,546,4.271857027877276,10,8,AA,0
308,1066,0.7603898771321549,3,8,AA,0
2234,318,1.6706807319073942,22,34,AA,0
741,2580,7.756055423030945,7,41,AA,0
641,2874,1.6621947174514955,6,41,AA,0
2001,2725,2.7338054422583773,20,1,AA,0
601,1536,1.1110440402641386,6,1,AA,0
124,233,3.125562798642927,1,24,AA,0
1111,2335,8.233075233146934,11,11,AA,0
1492,1380,2.050632545754526,14,92,AA,0
637,1575,0.6587184952792952,6,37,AA,0
1233,1521,3.729827955656982,12,33,AA,0
189,1640,1.9527349355821613,1,89,AA,0
278,2408,15.967695907432,2,78,AA,0
309,285,6.413792995171135,3,9,AA,0
1466,411,0.4777662257152638,14,66,AA,0
1010,1359,12.16695613404376,10,10,AA,0
2110,1666,3.612482588068722,21,10,AA,0
555,1444,17.934573340644768,5,55,AA,0
1731,1193,16.720702114269503,17,31,AA,0
131,817,3.214527551227928,1,31,AA,0
1067,2249,1.1769593444182134,10,67,AA,0
767,540,1.6147519169104194,7,67,AA,0
181,1071,4.872559332095839,1,81,AA,0
1077,2711,1.866682994576222,10,77,AA,0
584,1531,3.0809794031761744,5,84,AA,0
877,2019,9.546028583062268,8,77,AA,0
1201,1941,8.975075246992985,12,1,AA,0
1206,2023,0.4103635020839822,12,6,AA,0
1296,663,0.5023252004413441,12,96,AA,0
694,1582,3.4160825459301813,6,94,AA,0
1996,2508,19.4965804366569,19,96,AA,0
550,2425,1.678130250559604,5,50,AA,0
207,2620,0.122225279351216,2,7,AA,0
279,1160,0.5675501274164805,2,79,AA,0
2180,263,2.568301116174249,21,80,AA,0
1337,1956,1.7707659707501762,13,37,AA,0
1376,2187,0.401004237250209,13,76,AA,0
1993,2624,0.9375903349938716,19,93,AA,0
2032,2478,8.703111216302533,20,32,AA,0
350,1142,1.0205265222336035,3,50,AA,0
907,1419,0.5713749603635263,9,7,AA,0
1672,1410,3.8004332320413687,16,72,AA,0
1324,1608,4.099307022620009,13,24,AA,0
77,2610,0.4448617817288225,0,77,AA,0
785,2998,0.4101271818731625,7,85,AA,0
181,1168,4.990015026252103,1,81,AA,0
1038,2908,8.842829359000854,10,38,AA,0
1322,1578,9.2290365375682,13,22,AA,0
820,1625,1.4864700504514143,8,20,AA,0
1877,2394,5.28296110739424,18,77,AA,0
1009,2449,4.4045137983221325,10,9,AA,0
2159,1897,2.608116889575052,21,59,AA,0
2081,1366,11.251702442778331,20,81,AA,0
2032,879,8.325742280402082,20,32,AA,0
43,1484,0.0441052118319953,0,43,AA,0
475,2342,2.699267168985518,4,75,AA,0
998,1268,0.4565386556013997,9,98,AA,0
1033,1695,12.498468236535183,10,33,AA,0
1220,552,1.755380247547473,12,20,AA,0
1179,2222,0.0178601366795004,11,79,AA,0
1159,1663,2.538811172899407,11,59,AA,0
529,2149,5.86157015443003,5,29,AA,0
918,1849,0.966650799188906,9,18,AA,0
2267,1049,4.149126580947987,22,67,AA,0
1263,1136,1.7391120615814053,12,63,AA,0
1603,836,5.597230223692346,16,3,AA,0
718,884,10.37251416379405,7,18,AA,0
909,1746,1.3428054809889265,9,9,AA,0
1942,936,1.9554809615156947,19,42,AA,0
1484,2075,13.521936946683256,14,84,AA,0
2359,2406,8.309228778323245,23,59,AA,0
2146,2107,6.722331150182593,21,46,AA,0
556,709,6.107213921493119,5,56,AA,0
762,1027,0.5114251661530389,7,62,AA,0
359,1778,13.475433510728,3,59,AA,0
2021,2611,0.5582601531567044,20,21,AA,0
851,2521,4.165018782919385,8,51,AA,0
1472,2691,0.4940406555380676,14,72,AA,0
324,2009,7.4942046652894305,3,24,AA,0
492,326,0.6967304480257974,4,92,AA,0
855,1137,8.266048485662289,8,55,AA,0
473,1152,0.3670598411291509,4,73,AA,0
1743,329,0.723694588279262,17,43,AA,0
1948,1521,11.581745088649845,19,48,AA,0
1576,2295,3.5061698950743017,15,76,AA,0
63,626,7.308974040693407,0,63,AA,0
745,2612,0.5808227826588536,7,45,AA,0
2184,2914,4.807235195248162,21,84,AA,0
400,2515,6.862535822815815,4,0,AA,0
244,301,7.195442451984233,2,44,AA,0
90,2330,11.10325921375216,0,90,AA,0
812,2816,6.047016932307069,8,12,AA,0
785,494,8.151448652075006,7,85,AA,0
1617,836,0.5556699911324253,16,17,AA,0
217,1571,4.923227994950197,2,17,AA,0
1581,1760,7.773981191768751,15,81,AA,0
1627,309,3.9512628537904098,16,27,AA,0
1549,2560,10.27520708246998,15,49,AA,0
79,2707,0.8351697143125323,0,79,AA,0
767,1675,1.7823134993923926,7,67,AA,0
929,1457,0.3898710651504546,9,29,AA,0
1930,960,0.9970569037656384,19,30,AA,0
97,2114,0.1722714884392442,0,97,AA,0
775,2930,5.132102934616183,7,75,AA,0
941,1446,0.188874508886654,9,41,AA,0
957,2819,13.731079505835512,9,57,AA,0
333,1719,6.914631642702273,3,33,AA,0
1294,2908,3.0040543929012262,12,94,AA,0
1051,1075,0.6944398955311314,10,51,AA,0
185,658,27.017421268587253,1,85,AA,0
1911,1342,3.998376827709294,19,11,AA,0
1556,1769,8.284784421238957,15,56,AA,0
1401,2516,0.5005873497472941,14,1,AA,0
1828,918,1.7494746110244817,18,28,AA,0
2059,2091,0.6872630602177459,20,59,AA,0
2195,2740,2.236288906202636,21,95,AA,0
1676,2791,1.0797263879870904,16,76,AA,0
1808,2289,4.836459685761875,18,8,AA,0
1010,563,0.3389642067589612,10,10,AA,0
1615,758,6.407834516728438,16,15,AA,0
649,2433,2.5192794425642355,6,49,AA,0
2375,2339,3.32314130735154,23,75,AA,0
1536,906,0.8952532061013176,15,36,AA,0
1022,2217,1.0713132632025073,10,22,AA,0
2268,1264,2.723144193201115,22,68,AA,0
2113,1995,8.387825832918084,21,13,AA,0
221,324,0.7009512613042761,2,21,AA,0
450,2818,1.431128568416039,4,50,AA,0
1502,1926,8.016087262876358,15,2,AA,0
2136,2187,6.478606440903687,21,36,AA,0
612,2308,4.949258316924529,6,12,AA,0
922,2082,3.114580239552986,9,22,AA,0
2110,2391,0.850270581566684,21,10,AA,0
1050,2296,6.890721499845993,10,50,AA,0
1688,1497,1.5712304298229771,16,88,AA,0
2292,672,1.05627922960588,22,92,AA,0
1497,713,7.171095460674238,14,97,AA,0
547,891,7.974094935675144,5,47,AA,0
968,1847,7.160492812924417,9,68,AA,0
2347,1696,4.404024800953343,23,47,AA,0
119,880,3.6571109935810298,1,19,AA,0
1865,1880,0.5245824668826315,18,65,AA,0
1493,2020,2.790898304255531,14,93,AA,0
1173,2029,20.979066736266443,11,73,AA,0
1363,2119,6.528035992466554,13,63,AA,0
2316,1661,3.4764986665510915,23,16,AA,0
261,2915,7.242658554361521,2,61,AA,0
724,1245,2.8586607593092017,7,24,AA,0
2335,2426,3.0619278534032643,23,35,AA,0
1595,1703,20.77539168782314,15,95,AA,0
392,1314,3.922037960961617,3,92,AA,0
706,2343,8.621113444173915,7,6,AA,0
2347,943,3.564868297231192,23,47,AA,0
2361,1740,0.8015481479818121,23,61,AA,0
202,653,4.957292961438953,2,2,AA,0
412,1996,8.593882853035977,4,12,AA,0
2191,666,0.3200451777917873,21,91,AA,0
2067,2155,11.33484392346068,20,67,AA,0
1466,1549,3.4935466987850265,14,66,AA,0
1579,1040,0.7145280481601535,15,79,AA,0
968,2824,0.8509911216352738,9,68,AA,0
1204,958,2.5259998051542123,12,4,AA,0
2070,2176,0.5772417631139419,20,70,AA,0
2187,831,2.671038220116354,21,87,AA,0
1433,584,12.21566244325519,14,33,AA,0
804,1036,9.04509286941574,8,4,AA,0
1237,2447,3.3147511582712905,12,37,AA,0
2245,1519,3.0228079066415816,22,45,AA,0
1183,2044,21.58908303586976,11,83,AA,0
99,2065,0.759696961952085,0,99,AA,0
900,2774,0.0207753509025549,9,0,AA,0
1995,2108,3.5368717686837887,19,95,AA,0
581,2896,2.289605281921029,5,81,AA,0
1574,309,9.148632742344123,15,74,AA,0
152,1007,7.376760335450548,1,52,AA,0
120,1300,4.950993879756252,1,20,AA,0
1313,1975,1.0766755320780277,13,13,AA,0
146,2383,11.497082409477567,1,46,AA,0
1250,1162,0.7012814497188553,12,50,AA,0
312,2675,0.2908246820839469,3,12,AA,0
436,1687,2.123594795124093,4,36,AA,0
40,324,1.2993386164917728,0,40,AA,0
1132,2376,2.4735847883525146,11,32,AA,0
590,2421,1.4905140238643375,5,90,AA,0
1777,2797,23.78490271544681,17,77,AA,0
745,2555,7.57762675869764,7,45,AA,0
1467,1096,3.311159164637149,14,67,AA,0
2339,2926,1.0652983886518257,23,39,AA,0
1918,2059,9.67143288967432,19,18,AA,0
1741,2554,9.671469720003374,17,41,AA,0
1285,2548,2.9363234408823824,12,85,AA,0
320,1592,11.289392265427118,3,20,AA,0
291,2141,1.669996452448905,2,91,AA,0
2356,1514,6.3397104087316505,23,56,AA,0
74,1910,20.525531794299265,0,74,AA,0
1845,728,11.498983702870484,18,45,AA,0
154,2610,4.070364491661963,1,54,AA,0
102,587,10.725456091021876,1,2,AA,0
2301,2396,3.562862775269384,23,1,AA,0
1629,448,3.0845803914884544,16,29,AA,0
1080,2770,3.2311883805247774,10,80,AA,0
1419,2418,0.726126038303587,14,19,AA,0
1877,870,1.0001132873462506,18,77,AA,0
1784,1373,9.001018190749521,17,84,AA,0
124,1892,9.419087760153015,1,24,AA,0
1525,202,3.659588215444427,15,25,AA,0
2262,1055,0.7781626354401043,22,62,AA,0
1503,608,1.6388809923720984,15,3,AA,0
270,940,6.718897964269209,2,70,AA,0
694,352,6.882471548518113,6,94,AA,0
1923,2644,5.472194221298695,19,23,AA,0
1516,1936,29.91622952005013,15,16,AA,0
1040,2902,0.3585639736518694,10,40,AA,0
1217,563,4.0094508025869455,12,17,AA,0
1832,279,3.987153876289144,18,32,AA,0
1480,1829,26.1427484497564,14,80,AA,0
979,1782,1.252196947257794,9,79,AA,0
2306,1210,2.219952089230019,23,6,AA,0
671,2501,5.637645699230889,6,71,AA,0
78,2712,2.964455213162209,0,78,AA,0
642,2542,14.486612499810349,6,42,AA,0
996,596,4.270070822886149,9,96,AA,0
2294,1956,4.784040436792767,22,94,AA,0
519,2009,8.660947831207663,5,19,AA,0
1184,2212,10.938350636513103,11,84,AA,0
2300,2957,11.138130553313175,23,0,AA,0
1544,1251,14.48767585576884,15,44,AA,0
317,1492,3.135040918698136,3,17,AA,0
196,876,2.6458955764980487,1,96,AA,0
1172,413,7.865970084911854,11,72,AA,0
1122,853,4.322052772225297,11,22,AA,0
1021,1325,13.058560731940316,10,21,AA,0
370,647,5.560179105218122,3,70,AA,0
1611,766,15.624077871813494,16,11,AA,0
630,2726,14.708810704512514,6,30,AA,0
152,2496,2.319914178754307,1,52,AA,0
1811,1095,3.932042729975612,18,11,AA,0
1895,317,0.7416120461833313,18,95,AA,0
2210,2681,17.260054178280207,22,10,AA,0
1378,2634,6.478936442346264,13,78,AA,0
2179,2286,11.44311100176768,21,79,AA,0
493,2592,1.1756077529010425,4,93,AA,0
2395,2440,0.2289329981190377,23,95,AA,0
995,2133,3.055704645246564,9,95,AA,0
2212,2767,5.172549121253118,22,12,AA,0
525,238,2.544248571266223,5,25,AA,0
2264,2061,17.772691336048407,22,64,AA,0
1751,1342,7.205985182693864,17,51,AA,0
231,2772,0.0618885163406496,2,31,AA,0
1932,215,6.220650444688307,19,32,AA,0
785,2192,13.181272101500824,7,85,AA,0
780,2924,4.0487061770972375,7,80,AA,0
2267,799,8.197060558375142,22,67,AA,0
675,2321,2.3671436291879995,6,75,AA,0
1288,1138,2.6352166692992345,12,88,AA,0
13,2691,9.854998302245304,0,13,AA,0
1266,2898,1.544601998819172,12,66,AA,0
2198,1350,3.609005584186012,21,98,AA,0
2059,2881,1.8843012503534349,20,59,AA,0
2361,730,0.8117239641230278,23,61,AA,0
2244,2880,2.0479986810558906,22,44,AA,0
2349,873,0.4293351727539402,23,49,AA,0
2341,424,3.30261733226741,23,41,AA,0
464,2241,1.2330919207934037,4,64,AA,0
1037,2592,1.2188286024512824,10,37,AA,0
598,1975,2.622568485196992,5,98,AA,0
2246,435,6.599797082257931,22,46,AA,0
2302,1718,11.400739179788133,23,2,AA,0
1296,2965,4.492553293801956,12,96,AA,0
1054,2867,6.277273336938773,10,54,AA,0
663,1738,0.6419798799317772,6,63,AA,0
1029,2142,3.6544897042059,10,29,AA,0
356,1144,13.09955515360434,3,56,AA,0
2057,2877,3.312020277562065,20,57,AA,0
1293,518,3.5345000566610194,12,93,AA,0
214,2655,23.192516707408267,2,14,AA,0
631,239,4.201767166870842,6,31,AA,0
179,2818,0.0030551703296009,1,79,AA,0
1552,2056,3.0017115989356906,15,52,AA,0
22,854,6.16643604253409,0,22,AA,0
197,258,6.828308136182648,1,97,AA,0
1543,995,3.44664940212452,15,43,AA,0
1854,2452,4.608247234941606,18,54,AA,0
189,1606,3.70546035905852,1,89,AA,0
982,2377,9.52742006258611,9,82,AA,0
218,1771,3.937090303299656,2,18,AA,0
106,1159,0.8950341710486371,1,6,AA,0
2167,2578,4.0154188974521645,21,67,AA,0
208,2390,7.0079499542119175,2,8,AA,0
1440,867,5.853626296058508,14,40,AA,0
597,1950,3.3038611695388767,5,97,AA,0
1417,2135,7.699552212439453,14,17,AA,0
161,2524,7.01669653643245,1,61,AA,0
71,1471,9.472695794848088,0,71,AA,0
2011,1638,9.564773047787686,20,11,AA,0
2382,2570,7.672093141791564,23,82,AA,0
739,2089,7.7254634309109536,7,39,AA,0
427,1801,3.2064886099526224,4,27,AA,0
1132,341,0.6736121159512716,11,32,AA,0
1869,1110,3.342849651589125,18,69,AA,0
151,1229,4.573809577220035,1,51,AA,0
81,1073,4.336070642125239,0,81,AA,0
1513,464,7.46624631967726,15,13,AA,0
1122,1048,10.83134370160704,11,22,AA,0
2318,1974,4.963038107106375,23,18,AA,0
669,1999,3.523734528971714,6,69,AA,0
1756,588,0.6052757297846083,17,56,AA,0
505,2545,1.3399409790684338,5,5,AA,0
573,2734,3.033496196299107,5,73,AA,0
2150,2451,4.245562156480271,21,50,AA,0
149,1131,1.584295596326327,1,49,AA,0
1805,636,4.569689433610479,18,5,AA,0
2043,477,0.1658606464723972,20,43,AA,0
1182,404,7.369331552565965,11,82,AA,0
749,2817,15.120689721519591,7,49,AA,0
1887,2550,2.96895949785522,18,87,AA,0
719,2958,2.416997804280815,7,19,AA,0
2208,2393,1.2300639911231444,22,8,AA,0
1183,2082,3.5904503313080287,11,83,AA,0
598,468,1.0272856639198986,5,98,AA,0
356,809,0.8832846084022263,3,56,AA,0
2058,1600,9.26532586828026,20,58,AA,0
182,1051,2.217289364264374,1,82,AA,0
423,1188,4.025915365667004,4,23,AA,0
888,2323,1.4114689530334856,8,88,AA,0
947,2654,10.834997059850014,9,47,AA,0
2155,349,2.594730976448996,21,55,AA,0
333,813,1.3470723778917368,3,33,AA,0
645,2516,2.549727571263108,6,45,AA,0
552,2198,1.529603228625939,5,52,AA,0
1127,285,5.297421524287311,11,27,AA,0
1394,725,8.889950514805841,13,94,AA,0
2148,367,3.2417604565790152,21,48,AA,0
414,998,0.6726806718221099,4,14,AA,0
1626,259,1.443848889916356,16,26,AA,0
849,1019,6.832998840803334,8,49,AA,0
1468,2061,4.587768323208933,14,68,AA,0
1464,2535,16.61060688399859,14,64,AA,0
731,1140,14.50214412494118,7,31,AA,0
1553,2462,3.4006135948750864,15,53,AA,0
1649,901,1.024627128816734,16,49,AA,0
760,1021,0.1911714170716361,7,60,AA,0
2237,1576,1.969208666062512,22,37,AA,0
1869,2427,9.819133709755269,18,69,AA,0
859,2979,1.1154088505012,8,59,AA,0
1819,1107,1.731851385148505,18,19,AA,0
1803,1963,8.927985852875326,18,3,AA,0
1974,2460,4.066255855776585,19,74,AA,0
942,833,1.927125225893867,9,42,AA,0
2303,642,3.472714185749308,23,3,AA,0
2356,1375,0.0476303147243917,23,56,AA,0
2186,518,4.902101439483622,21,86,AA,0
1354,2453,9.48444694953912,13,54,AA,0
1219,2982,0.9694140696846836,12,19,AA,0
631,1627,6.099357771072514,6,31,AA,0
1296,2376,7.351466070862244,12,96,AA,0
1799,750,5.931320858477754,17,99,AA,0
2189,1661,0.662197747979706,21,89,AA,0
1331,1599,1.7920472211977732,13,31,AA,0
1807,1276,4.362186001495854,18,7,AA,0
2244,1040,5.9537320468359205,22,44,AA,0
187,2217,2.8011427689249206,1,87,AA,0
2395,405,0.9441464394066262,23,95,AA,0
955,565,0.6127693236054778,9,55,AA,0
2041,443,2.8836098713222253,20,41,AA,0
2226,725,0.4495543128008167,22,26,AA,0
816,586,1.8877675122844944,8,16,AA,0
2387,782,15.186269058054169,23,87,AA,0
560,568,0.3062896320642823,5,60,AA,0
2378,1374,3.5620010975600334,23,78,AA,0
1921,1901,10.62082213748421,19,21,AA,0
923,2646,2.7610853721959527,9,23,AA,0
109,1186,17.627888701410356,1,9,AA,0
1492,795,4.688511952667223,14,92,AA,0
1225,1825,4.209462603821318,12,25,AA,0
1668,713,4.496009111213518,16,68,AA,0
2389,311,18.75138086536784,23,89,AA,0
